temperature_c,pressure_bar,vibration_hz,timestamp,quality_status,batch_id
77.8,97.85,45.45,2025-01-20 12:15:00,Approved,BATCH-6685
83.1,108.91,56.36,2025-01-20 12:30:00,Approved,BATCH-5752
83.96,137.88,45.1,2025-01-20 12:45:00,Approved,BATCH-9924
64.38,134.25,41.91,2025-01-20 13:00:00,Approved,BATCH-9428
67.91,123.65,51.9,2025-01-20 13:15:00,Approved,BATCH-8380
53.17,97.01,45.91,2025-01-20 13:30:00,Approved,BATCH-3059
61.94,117.06,51.61,2025-01-20 13:45:00,Approved,BATCH-7722
79.65,124.53,37.98,2025-01-20 14:00:00,Approved,BATCH-8781
86.16,122.63,56.96,2025-01-20 14:15:00,Approved,BATCH-1669
57.66,92.34,53.36,2025-01-20 14:30:00,Approved,BATCH-5266
64.08,106.65,42.5,2025-01-20 14:45:00,Approved,BATCH-2996
69.74,119.04,42.61,2025-01-20 15:00:00,Approved,BATCH-6297
72.8,128.04,58.36,2025-01-20 15:15:00,Approved,BATCH-9453
61.9,87.06,46.31,2025-01-20 15:30:00,Defective (Low Pressure),BATCH-1055
74.24,117.57,45.83,2025-01-20 15:45:00,Approved,BATCH-3340
65.26,122.15,38.67,2025-01-20 16:00:00,Approved,BATCH-4209
69.86,132.74,48.25,2025-01-20 16:15:00,Approved,BATCH-2442
75.46,130.39,48.86,2025-01-20 16:30:00,Approved,BATCH-5367
70.06,128.74,53.58,2025-01-20 16:45:00,Approved,BATCH-3896
65.64,108.0,43.0,2025-01-20 17:00:00,Approved,BATCH-9586
68.9,91.38,42.4,2025-01-20 17:15:00,Approved,BATCH-5952
69.12,114.1,52.25,2025-01-20 17:30:00,Approved,BATCH-4777
66.3,135.02,55.03,2025-01-20 17:45:00,Approved,BATCH-2085
67.41,140.9,42.14,2025-01-20 18:00:00,Approved,BATCH-9148
85.99,130.66,55.41,2025-01-20 18:15:00,Approved,BATCH-6207
75.61,126.44,50.19,2025-01-20 18:30:00,Approved,BATCH-1361
67.05,125.69,55.46,2025-01-20 18:45:00,Approved,BATCH-9337
76.97,111.66,49.65,2025-01-20 19:00:00,Approved,BATCH-9993
66.66,118.05,37.39,2025-01-20 19:15:00,Approved,BATCH-4962
81.73,145.04,49.24,2025-01-20 19:30:00,Approved,BATCH-5277
73.7,105.86,55.3,2025-01-20 19:45:00,Approved,BATCH-5449
68.93,144.22,45.53,2025-01-20 20:00:00,Approved,BATCH-5570
74.48,115.17,48.06,2025-01-20 20:15:00,Approved,BATCH-7100
54.29,139.88,49.12,2025-01-20 20:30:00,Approved,BATCH-7955
58.73,98.9,35.5,2025-01-20 20:45:00,Approved,BATCH-8104
58.06,128.79,58.36,2025-01-20 21:00:00,Approved,BATCH-5644
71.43,108.95,45.49,2025-01-20 21:15:00,Approved,BATCH-3520
87.33,98.77,52.53,2025-01-20 21:30:00,Approved,BATCH-4943
92.31,123.28,49.57,2025-01-20 21:45:00,Approved,BATCH-9298
76.38,135.14,56.29,2025-01-20 22:00:00,Approved,BATCH-2295
75.01,107.33,52.03,2025-01-20 22:15:00,Approved,BATCH-5764
51.99,97.51,48.83,2025-01-20 22:30:00,Approved,BATCH-7135
64.57,118.62,45.53,2025-01-20 22:45:00,Approved,BATCH-9908
62.12,118.69,53.99,2025-01-20 23:00:00,Approved,BATCH-3735
63.79,128.22,40.63,2025-01-20 23:15:00,Approved,BATCH-3326
68.32,134.24,53.23,2025-01-20 23:30:00,Approved,BATCH-7475
65.28,119.11,44.5,2025-01-20 23:45:00,Approved,BATCH-6141
50.21,147.83,56.26,2025-01-21 00:00:00,Approved,BATCH-5195
77.48,123.36,50.81,2025-01-21 00:15:00,Approved,BATCH-8045
59.27,114.8,53.22,2025-01-21 00:30:00,Approved,BATCH-3709
72.39,95.83,50.41,2025-01-21 00:45:00,Approved,BATCH-8200
90.74,116.06,41.24,2025-01-21 01:00:00,Approved,BATCH-3330
60.81,114.95,45.7,2025-01-21 01:15:00,Approved,BATCH-9720
44.7,134.4,53.36,2025-01-21 01:30:00,Approved,BATCH-1830
67.14,126.94,50.83,2025-01-21 01:45:00,Approved,BATCH-7867
81.01,102.31,55.9,2025-01-21 02:00:00,Approved,BATCH-4620
89.58,122.58,52.02,2025-01-21 02:15:00,Approved,BATCH-3352
57.7,130.07,45.17,2025-01-21 02:30:00,Approved,BATCH-8826
74.97,142.92,46.02,2025-01-21 02:45:00,Approved,BATCH-3229
65.35,133.31,50.51,2025-01-21 03:00:00,Approved,BATCH-2249
68.94,131.41,38.43,2025-01-21 03:15:00,Approved,BATCH-3886
96.44,120.9,58.37,2025-01-21 03:30:00,Defective (Heat Damage),BATCH-1073
54.97,125.82,52.21,2025-01-21 03:45:00,Approved,BATCH-3225
72.54,138.74,56.14,2025-01-21 04:00:00,Approved,BATCH-5790
74.68,100.01,42.1,2025-01-21 04:15:00,Approved,BATCH-2466
80.86,114.76,56.22,2025-01-21 04:30:00,Approved,BATCH-1887
70.98,108.41,61.16,2025-01-21 04:45:00,Approved,BATCH-5476
73.08,125.69,43.4,2025-01-21 05:00:00,Approved,BATCH-8965
66.08,138.45,53.86,2025-01-21 05:15:00,Approved,BATCH-6711
72.69,111.05,50.01,2025-01-21 05:30:00,Approved,BATCH-4357
66.57,84.15,42.28,2025-01-21 05:45:00,Defective (Low Pressure),BATCH-9779
76.22,113.82,52.46,2025-01-21 06:00:00,Approved,BATCH-5214
66.3,133.7,54.17,2025-01-21 06:15:00,Approved,BATCH-3708
73.77,128.06,46.99,2025-01-21 06:30:00,Approved,BATCH-9185
69.71,126.42,55.83,2025-01-21 06:45:00,Approved,BATCH-7463
81.26,115.8,41.67,2025-01-21 07:00:00,Approved,BATCH-9639
69.49,100.81,42.53,2025-01-21 07:15:00,Approved,BATCH-1627
52.27,127.73,50.68,2025-01-21 07:30:00,Approved,BATCH-4122
82.62,107.49,50.13,2025-01-21 07:45:00,Approved,BATCH-5218
60.94,152.76,46.42,2025-01-21 08:00:00,Approved,BATCH-2642
63.46,128.56,54.05,2025-01-21 08:15:00,Approved,BATCH-8479
64.04,111.29,52.65,2025-01-21 08:30:00,Approved,BATCH-4176
83.74,110.83,54.29,2025-01-21 08:45:00,Approved,BATCH-8370
48.64,118.61,49.38,2025-01-21 09:00:00,Approved,BATCH-8167
101.38,116.41,53.01,2025-01-21 09:15:00,Defective (Heat Damage),BATCH-5720
80.56,136.75,47.77,2025-01-21 09:30:00,Approved,BATCH-4210
72.23,122.8,60.27,2025-01-21 09:45:00,Approved,BATCH-6693
69.45,109.03,45.94,2025-01-21 10:00:00,Approved,BATCH-2323
72.86,148.36,60.53,2025-01-21 10:15:00,Approved,BATCH-1085
75.21,120.74,50.17,2025-01-21 10:30:00,Approved,BATCH-2151
76.45,131.53,43.12,2025-01-21 10:45:00,Approved,BATCH-7933
75.56,110.88,56.84,2025-01-21 11:00:00,Approved,BATCH-3681
70.9,125.45,50.63,2025-01-21 11:15:00,Approved,BATCH-9621
68.03,124.67,54.26,2025-01-21 11:30:00,Approved,BATCH-4096
68.49,91.66,56.12,2025-01-21 11:45:00,Approved,BATCH-6030
68.05,150.23,51.69,2025-01-21 12:00:00,Approved,BATCH-1037
81.34,139.36,47.04,2025-01-21 12:15:00,Approved,BATCH-4220
75.94,114.04,54.88,2025-01-21 12:30:00,Approved,BATCH-2024
40.6,103.47,50.0,2025-01-21 12:45:00,Approved,BATCH-1720
76.56,125.21,53.43,2025-01-21 13:00:00,Approved,BATCH-5547
71.95,121.3,39.23,2025-01-21 13:15:00,Approved,BATCH-5597
69.81,125.34,52.23,2025-01-21 13:30:00,Approved,BATCH-3251
66.11,122.87,46.81,2025-01-21 13:45:00,Approved,BATCH-8310
81.24,127.59,58.27,2025-01-21 14:00:00,Approved,BATCH-9796
79.48,141.71,53.12,2025-01-21 14:15:00,Approved,BATCH-7524
62.27,128.52,51.2,2025-01-21 14:30:00,Approved,BATCH-8335
74.07,104.26,52.43,2025-01-21 14:45:00,Approved,BATCH-1158
60.28,140.44,45.01,2025-01-21 15:00:00,Approved,BATCH-3591
56.2,144.61,58.12,2025-01-21 15:15:00,Approved,BATCH-6786
63.73,167.28,59.96,2025-01-21 15:30:00,Approved,BATCH-7916
78.62,103.15,51.96,2025-01-21 15:45:00,Approved,BATCH-6046
79.53,123.64,57.95,2025-01-21 16:00:00,Approved,BATCH-4869
75.13,88.77,47.15,2025-01-21 16:15:00,Defective (Low Pressure),BATCH-9021
77.25,128.3,46.01,2025-01-21 16:30:00,Approved,BATCH-6235
75.16,111.78,50.2,2025-01-21 16:45:00,Approved,BATCH-8248
63.59,148.85,52.17,2025-01-21 17:00:00,Approved,BATCH-3320
74.32,108.38,48.03,2025-01-21 17:15:00,Approved,BATCH-4066
78.0,94.66,52.69,2025-01-21 17:30:00,Approved,BATCH-7326
77.54,112.93,51.53,2025-01-21 17:45:00,Approved,BATCH-6133
81.89,90.37,45.01,2025-01-21 18:00:00,Approved,BATCH-7582
77.08,131.27,52.59,2025-01-21 18:15:00,Approved,BATCH-8380
73.51,89.02,54.32,2025-01-21 18:30:00,Defective (Low Pressure),BATCH-7121
80.7,120.43,50.86,2025-01-21 18:45:00,Approved,BATCH-4092
69.73,88.83,55.76,2025-01-21 19:00:00,Defective (Low Pressure),BATCH-9619
61.18,115.2,43.91,2025-01-21 19:15:00,Approved,BATCH-3498
68.37,144.65,52.34,2025-01-21 19:30:00,Approved,BATCH-1931
62.55,125.41,44.15,2025-01-21 19:45:00,Approved,BATCH-1701
